timestamp,price,volume,price_change,price_ma_7,price_ma_30,price_std_7,volume_ma_7,target,price_lag_1,price_lag_3,price_lag_7
1747353600000,103708.85136423641,31823340473.339912,0.0011045537682159434,103707.43990136252,95337.53958334989,635.0893598411293,32417564021.677715,0,103594.42575090709,102876.8304286011,103076.27555512934
1747440000000,103556.03493982446,25887953182.14765,-0.0014735138071797493,103792.2248274913,95985.881433955,553.4377206849696,30287143775.80817,0,103708.85136423641,104184.49039270742,102962.54045692299
1747526400000,103212.36483885496,18950056010.479057,-0.00331868732874141,103589.57990455392,96595.2633093832,444.0723277531975,29914438557.299114,1,103556.03493982446,103594.42575090709,104630.8792994166
1747612800000,106030.6376831359,30744060179.802963,0.027305573791290394,103880.51934260961,97315.15955974926,1031.6522928633542,30393670575.92028,0,103212.36483885496,103708.85136423641,103994.061616746
1747699200000,105629.41580436694,43339734153.75087,-0.003784018351072893,104273.7458248619,97998.58467179419,1107.1507465602385,30429260337.97527,1,106030.6376831359,103556.03493982446,102876.8304286011
1747785600000,106786.71995834043,36393687094.25122,0.010956267675633846,104645.4929056666,98722.36982211952,1454.5559386750176,30791010991.509983,1,105629.41580436694,103212.36483885496,104184.49039270742
1747872000000,109665.86371625263,60722883113.84,0.026961627429285207,105512.84118643023,99462.83037963852,2292.296065206695,35408816315.37309,1,106786.71995834043,106030.6376831359,103594.42575090709
1747958400000,111560.356938144,52218408239.45193,0.01727514066540481,106634.48483984561,100062.30341471864,3056.1196419449475,38322397424.817665,0,109665.86371625263,105629.41580436694,103708.85136423641
1748044800000,107216.66856870624,49251745837.96465,-0.0389357697362529,107157.43250111445,100516.01062338446,2738.2162048650725,41660082089.93438,1,111560.356938144,106786.71995834043,103556.03493982446
1748131200000,107831.36374380375,27128230116.517162,0.005733205324353063,107817.2894875357,100981.29560722216,2114.620283875987,42828392676.511246,1,107216.66856870624,109665.86371625263,103212.36483885496
1748217600000,108861.81037744327,29652659665.048733,0.009556093866045723,108221.74272957961,101450.91888625573,1982.5713906510339,42672478317.26064,1,107831.36374380375,111560.356938144,106030.6376831359
1748304000000,109377.71513263129,27950577137.918888,0.004739079328180296,108757.2140621888,101942.04051163675,1642.7894157640483,40474027314.99894,0,108861.81037744327,107216.66856870624,105629.41580436694
1748390400000,109068.45694901445,38978783508.88622,-0.00282743320466905,109083.17648942795,102450.67781594784,1394.2026981262475,40843326802.80394,0,109377.71513263129,107831.36374380375,106786.71995834043
1748476800000,107838.18431100152,29794278037.284946,-0.011279820696354359,108822.07943153495,102877.59707782307,1437.3636970353502,36424954649.01036,0,109068.45694901445,108861.81037744327,109665.86371625263
1748563200000,105745.41660358038,38279231892.56757,-0.019406555486743637,107991.3736694544,103260.56564916972,1260.5073315250806,34433643742.31259,0,107838.18431100152,109377.71513263129,111560.356938144
1748649600000,104010.91956242644,39680060337.610214,-0.016402574190579222,107533.40952570015,103586.40452423455,1970.9981060049129,33066260099.40482,1,105745.41660358038,109068.45694901445,107216.66856870624
1748736000000,104687.50742934884,20432694555.09522,0.006504969572125763,107084.28719506375,103861.7565977885,2232.6145791443346,32109755019.201683,1,104010.91956242644,107838.18431100152,107831.36374380375
1748822400000,105710.00593822816,17721500507.53389,0.00976714924241917,106634.029418033,104156.90452458295,2129.8412696178248,30405303710.98527,1,104687.50742934884,105745.41660358038,108861.81037744327
1748908800000,105884.74263221149,26313843058.73954,0.0016529815927306402,106135.03334654447,104488.96699818854,1756.3210998178834,30171484556.816795,0,105710.00593822816,104010.91956242644,109377.71513263129
1748995200000,105434.47745144971,25925661121.080395,-0.004252408511071004,105615.89341832093,104859.22889706044,1190.7451105005512,28306752787.130253,0,105884.74263221149,104687.50742934884,109068.45694901445
1749081600000,104812.9182188067,25812143562.797962,-0.00589521803177917,105183.71254800739,105194.36538066885,695.9374655545711,27737876433.632107,0,105434.47745144971,105710.00593822816,107838.18431100152
